SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540293,PRICOLLTD   ,B ,Q,107.90,108.40,98.05,105.30,105.30,106.50,681,56504,5956937.00,
540311,JITFINFRA   ,T ,Q,45.65,47.00,45.20,45.30,45.30,45.75,48,11087,510661.00,
540332,TANVI       ,M ,Q,75.00,75.00,75.00,75.00,75.00,75.50,1,2000,150000.00,
540360,LLFICL      ,XT,Q,18.35,18.35,18.35,18.35,18.35,17.50,1,50,917.00,
540361,DANUBE      ,XT,Q,4.07,4.07,4.07,4.07,4.07,4.15,63,279685,1138317.00,
540366,RADIOCITY   ,B ,Q,370.55,389.45,370.50,387.95,389.45,378.85,26,236,90173.00,
540376,DMART       ,A ,Q,1185.10,1205.00,1165.95,1174.35,1174.35,1179.65,3047,81489,96400009.00,
540393,SMLT        ,M ,Q,59.00,59.00,58.50,58.50,58.50,59.00,2,4000,235000.00,
540396,MANOMAY     ,M ,Q,50.00,50.00,50.00,50.00,50.00,50.65,1,4000,200000.00,
540402,MANAS       ,M ,Q,368.00,368.00,368.00,368.00,368.00,370.00,1,2700,993600.00,
540403,CLEDUCATE   ,B ,Q,269.90,272.70,266.05,267.00,267.00,265.90,29,551,147985.00,
540404,PRIME       ,M ,Q,198.00,198.00,198.00,198.00,198.00,196.00,1,5000,990000.00,
540405,OCEANIC     ,M ,Q,146.00,146.00,146.00,146.00,146.00,145.40,1,1000,146000.00,
540425,SHANKARA    ,B ,Q,1739.00,1739.00,1624.70,1655.40,1655.40,1693.80,1885,24996,42155609.00,
540455,ESCORP      ,M ,Q,15.05,15.05,15.05,15.05,15.05,15.50,1,8000,120400.00,
540492,PGL         ,M ,Q,18.50,18.50,18.50,18.50,18.50,19.29,1,10000,185000.00,
540497,SCHAND      ,B ,Q,471.00,475.90,455.10,463.85,463.85,470.55,242,3326,1558898.00,
540519,MEERA       ,M ,Q,341.00,350.70,339.00,350.70,350.70,334.00,9,10000,3467800.00,
540526,IRBINVIT    ,IF,Q,86.45,86.60,85.50,86.60,86.60,88.56,10,55000,4733200.00,
540530,HUDCO       ,B ,Q,82.95,84.40,81.80,83.10,83.10,82.25,3712,813896,67779649.00,
540544,PSPPROJECT  ,B ,Q,526.70,540.00,519.00,530.35,529.10,520.25,229,8046,4260474.00,
540565,INDIGRID    ,IF,Q,92.39,92.50,91.76,92.49,92.49,92.20,4,20412,1883721.00,
540575,STARCEMENT  ,B ,Q,127.00,127.00,121.15,121.90,121.90,126.85,309,22048,2735900.00,
540593,HEOF1126RG  ,B ,Q,9.85,9.94,9.81,9.88,9.94,9.90,5,12048,118574.00,
540595,TEJASNET    ,B ,Q,382.05,399.95,380.00,397.10,397.20,379.50,1070,32103,12493985.00,
540596,ERIS        ,B ,Q,776.60,786.00,759.00,767.40,767.40,779.85,186,2119,1629001.00,
540602,GTPL        ,B ,Q,160.10,169.85,160.10,165.25,166.75,161.30,251,13596,2239308.00,
540611,AUBANK      ,B ,Q,657.00,667.95,649.05,662.60,662.60,656.90,667,14632,9640212.00,
540614,GGENG       ,M ,Q,51.15,51.15,51.15,51.15,51.15,57.50,1,3000,153450.00,
540615,7NR         ,M ,Q,35.50,39.05,33.60,33.60,33.60,35.50,3,12000,432600.00,
540616,ARTEMIS     ,B ,Q,120.65,121.95,118.00,121.40,121.95,117.50,11,509,61112.00,
540621,BHAGYAPROP  ,B ,Q,22.00,23.35,22.00,23.15,23.35,22.50,5,361,7975.00,
540642,SALASAR     ,B ,Q,306.00,309.55,298.00,299.65,298.00,308.50,215,4737,1430653.00,
540647,GANGESSEC   ,T ,Q,96.45,97.00,96.45,97.00,97.00,96.45,3,144,13907.00,
540648,PALASHSEC   ,T ,Q,74.70,74.70,72.20,73.40,74.60,74.00,5,401,29692.00,
540649,AVADHSUGAR  ,B ,Q,680.00,689.00,665.00,669.40,669.40,671.10,71,1690,1136246.00,
540650,MAGADHSUGAR ,B ,Q,150.65,152.65,144.30,148.10,148.00,151.25,11,722,108071.00,
540653,SINTEXPLAST ,B ,Q,73.65,74.15,71.40,72.65,72.65,73.10,2851,522109,38099106.00,
540669,UTINEXT50   ,B ,Q,308.00,308.00,306.15,306.20,306.20,309.05,7,32,9800.00,
540673,SIS         ,B ,Q,1200.15,1217.65,1150.20,1183.55,1180.00,1179.60,90,617,730704.00,
540678,COCHINSHIP  ,B ,Q,541.00,542.30,531.00,535.20,535.00,539.95,1071,31509,16915522.00,
540679,SMSLIFE     ,B ,Q,410.60,410.60,410.60,410.60,410.60,423.80,1,4,1642.00,
540680,KIOCL       ,B ,Q,341.80,343.60,310.00,322.55,323.95,339.35,212,6528,2131100.00,
540686,SMRUTHIORG  ,X ,Q,96.00,96.00,96.00,96.00,96.00,92.00,2,600,57600.00,
540691,ABCAPITAL   ,B ,Q,171.00,175.30,170.00,174.10,174.10,171.10,3481,408198,70570081.00,
540692,APEX        ,B ,Q,635.00,663.80,632.55,663.80,663.80,632.20,1370,63690,41826027.00,
540694,ANG         ,M ,Q,74.30,74.30,72.00,72.00,72.00,76.15,2,3200,234080.00,
540695,DWL         ,M ,Q,20.00,20.00,20.00,20.00,20.00,20.00,1,6000,120000.00,
540697,AMFL        ,M ,Q,21.00,22.80,21.00,22.75,22.75,21.30,10,680000,15464400.00,
540698,NEL         ,M ,Q,9.15,9.15,8.33,8.65,8.65,9.25,33,240000,2045640.00,
540699,DIXON       ,B ,Q,3799.00,4175.45,3743.20,3838.30,3838.30,3749.70,2918,18853,74980648.00,
540700,BRNL        ,B ,Q,185.00,192.05,182.90,184.50,184.50,181.30,201,7138,1343411.00,
540701,DCAL        ,B ,Q,376.05,381.20,370.00,375.35,375.35,376.80,720,24375,9170041.00,
540702,LASA        ,T ,Q,173.00,177.00,169.05,173.05,172.80,173.35,333,23046,4008584.00,
540703,PROVESTSER  ,X ,Q,20.00,20.85,19.20,20.10,20.85,19.90,45,18568,374969.00,
540704,MATRIMONY   ,B ,Q,860.00,945.00,860.00,940.50,941.85,923.80,99,799,745309.00,
540709,RELHOME     ,B ,Q,80.00,82.00,78.95,79.45,79.05,80.25,863,53382,4286198.00,
540710,CAPACITE    ,B ,Q,361.00,363.00,345.60,352.35,352.35,357.40,2002,55845,19863394.00,
540716,ICICIGI     ,B ,Q,800.35,838.00,789.40,831.65,831.65,787.00,5024,66828,54745349.00,
540717,PQIF        ,XT,Q,116.00,116.00,116.00,116.00,116.00,116.00,1,100,11600.00,
540719,SBILIFE     ,B ,Q,665.00,721.00,661.70,708.25,708.25,659.55,7172,192759,135113029.00,
540724,DIAMONDYD   ,B ,Q,1150.15,1169.00,1150.15,1164.45,1169.00,1153.90,45,390,452461.00,
540725,SISL        ,M ,Q,110.50,110.50,105.00,105.00,105.00,107.00,5,15000,1600500.00,
540726,TTFL        ,M ,Q,86.00,88.00,85.00,85.00,85.00,85.00,5,56000,4784000.00,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512.45,3,125,64056.00,
540729,VANTABIO    ,M ,Q,61.50,61.50,60.50,60.50,60.50,64.90,3,9000,549000.00,
540735,IRIS        ,M ,Q,58.55,58.55,58.50,58.50,58.50,61.00,2,8000,468200.00,
540736,SIDDH       ,M ,Q,42.00,42.00,42.00,42.00,42.00,42.00,1,4000,168000.00,
540738,STL         ,M ,Q,157.00,157.00,157.00,157.00,157.00,157.00,1,1000,157000.00,
540743,GODREJAGRO  ,B ,Q,577.80,610.00,569.25,586.85,582.00,571.00,2543,95166,56414326.00,
540744,MESCON      ,XT,Q,53.70,53.70,52.15,53.70,53.70,51.15,105,49077,2625290.00,
540749,MASFIN      ,B ,Q,626.05,643.45,619.90,636.55,635.40,624.20,173,2678,1697024.00,
540750,IEX         ,B ,Q,1580.00,1612.75,1580.00,1607.35,1612.00,1596.05,201,1124,1805893.00,
540755,GICRE       ,B ,Q,756.95,775.10,751.05,755.85,755.85,756.75,1206,23867,18168088.00,
540757,SCPL        ,M ,Q,124.00,133.70,124.00,133.70,133.70,121.55,39,62400,8182880.00,
540762,TIINDIA     ,B ,Q,265.00,267.50,263.00,265.00,265.00,266.00,612,17613,4668001.00,
540767,RNAM        ,B ,Q,284.00,289.55,272.50,273.95,273.95,285.60,1775,1137422,323401910.00,
540768,MAHLOG      ,B ,Q,465.30,477.00,461.10,469.65,470.00,458.20,443,7507,3527106.00,
540769,NIACL       ,B ,Q,635.35,675.00,635.35,667.50,667.50,635.35,2197,58812,38998156.00,
540774,IFGLEXPOR   ,B ,Q,285.40,293.00,282.50,284.70,286.70,285.45,89,35375,10008605.00,
540775,KHADIM      ,B ,Q,695.00,700.00,678.10,691.05,693.65,688.10,203,2271,1570838.00,
540776,5PAISA      ,B ,Q,288.30,307.05,288.30,307.05,307.05,292.45,101,5029,1541690.00,
540777,HDFCLIFE    ,B ,Q,428.10,452.20,423.05,448.20,448.20,427.10,9798,802009,352470320.00,
540782,SBRANDS     ,M ,Q,135.50,135.50,134.00,134.00,134.00,135.00,3,6000,810000.00,
540787,BHARATIWIN  ,B ,Q,38.34,38.90,37.90,38.40,38.40,38.34,381,288935,11140951.00,
540789,DNAMEDIA    ,B ,Q,8.75,9.29,8.70,9.26,9.22,8.85,97,26359,239430.00,
540790,EASTERNGAS  ,X ,Q,30.70,30.70,29.50,30.35,30.70,30.10,95,18502,561026.00,
540793,HHOF1140RG  ,B ,Q,9.40,9.79,9.40,9.58,9.75,9.56,54,34510,326029.00,
540794,HHOF1140RD  ,B ,Q,9.60,9.60,9.37,9.37,9.37,9.30,2,1580,15053.00,
540795,DYNAMIC     ,M ,Q,56.95,57.90,56.60,57.00,57.00,56.00,15,45000,2561250.00,
540796,RATNABHUMI  ,M ,Q,32.50,35.40,32.50,35.40,35.40,32.50,38,180000,5876800.00,
540797,SHALBY      ,B ,Q,235.00,244.95,233.65,236.65,236.65,236.50,704,34701,8272645.00,
540798,FSC         ,B ,Q,679.85,695.00,663.00,688.10,680.10,682.80,353,4879,3323902.00,
540799,DACEFRG     ,B ,Q,9.45,9.45,9.45,9.45,9.45,9.40,1,1000,9450.00,
540809,MRCEXIM     ,M ,Q,7.50,7.50,7.50,7.50,7.50,7.30,1,8000,60000.00,
540812,KMSL        ,M ,Q,30.00,30.00,30.00,30.00,30.00,31.00,1,4000,120000.00,
540824,ASTRON      ,B ,Q,136.50,138.55,130.00,132.40,132.00,137.10,1088,86463,11563310.00,
540843,RITHWIKFMS  ,M ,Q,36.00,37.25,36.00,37.25,37.25,36.20,3,9000,330750.00,
540850,JFL         ,M ,Q,60.60,61.95,60.00,60.45,60.00,62.00,28,58000,3539100.00,
540861,IPRU3018    ,B ,Q,9.51,10.00,9.42,9.42,9.42,10.00,14,6510,62041.00,
540862,IPRU3019    ,B ,Q,10.00,10.00,10.00,10.00,10.00,0.00,2,101,1010.00,
540879,APOLLO      ,T ,Q,366.90,366.90,343.20,343.20,343.20,361.25,1057,31342,10867519.00,
540898,RCBFIVDDG   ,B ,Q,11.00,11.00,9.05,11.00,11.00,0.00,5,1190,11939.00,
540900,NEWGEN      ,B ,Q,248.15,261.00,244.00,251.55,251.55,248.55,8120,185148,46869792.00,
540901,PRAXIS      ,T ,Q,270.75,270.75,270.75,270.75,270.75,285.00,5,19,5144.00,
540902,AMBER       ,B ,Q,1256.00,1327.00,1227.00,1277.30,1277.30,1250.15,18686,312717,399959491.00,
540903,CRPRISK     ,M ,Q,50.20,50.20,48.00,49.50,49.25,49.70,84,294000,14581900.00,
555555,SENSEXIWIN  ,B ,Q,376.56,376.56,372.00,372.00,372.00,375.06,2,203,76428.00,
570001,TATAMTRTDVR ,A ,Q,228.50,228.50,218.00,221.80,221.80,224.35,1359,120234,26767416.00,
570002,FELDVR      ,B ,Q,41.85,41.95,40.20,41.95,41.95,41.00,31,3965,165498.00,
570003,GUJNREBNDVR ,B ,Q,1.23,1.23,1.23,1.23,1.23,1.25,7,6550,8056.00,
570004,JISLBNDVR   ,B ,Q,85.95,88.10,76.70,78.15,78.15,84.95,1245,139831,11663168.00,
570005,SCAPDVR     ,B ,Q,10.87,10.87,9.90,10.87,10.87,10.36,163,411705,4463969.00,
580001,STAN CHART  ,B ,I,66.00,67.40,66.00,67.40,67.40,66.05,22,1874,124314.00,
590003,KARUR VY(PS ,B ,Q,111.00,114.95,110.50,114.10,114.10,110.90,1335,175442,19893061.00,
590005,TIDE WATE(PS,B ,Q,6923.20,6960.00,6731.00,6760.50,6792.10,6840.00,305,757,5133940.00,
590006,AMRUTANJAN  ,B ,Q,602.75,609.70,593.00,599.10,599.10,595.00,56,692,414255.00,
590013,XPRO INDI(PS,T ,Q,52.55,54.00,52.55,53.60,53.60,53.05,5,276,14790.00,
590018,HISARMET(PS ,T ,Q,95.10,99.00,95.10,95.10,98.70,100.10,23,2732,261833.00,
590021,BHARAT RA(PS,B ,Q,4090.00,4200.00,4012.55,4100.20,4100.00,4001.55,78,422,1727920.00,
590022,EASTER SI(PS,B ,Q,5.50,5.79,5.38,5.44,5.41,5.60,17,10405,56412.00,
590024,FERT CHE(PS ,B ,Q,64.00,65.65,57.10,57.50,57.50,63.40,1878,209697,13031128.00,
590025,GINNI FIL(PS,B ,Q,37.00,38.15,37.00,37.55,37.45,37.50,118,21649,813054.00,
590030,SOUTH PET(PS,B ,Q,44.40,44.75,40.95,41.45,41.35,44.05,1095,219213,9342553.00,
590031,DE NORA     ,B ,Q,368.00,384.85,348.00,371.75,371.75,374.65,3188,79433,29073260.00,
590041,KAVERI TELE ,B ,Q,12.00,12.79,11.75,12.65,12.49,12.88,16,2105,25709.00,
590043,HARITA SEAT ,B ,Q,1000.00,1000.00,958.70,963.90,958.70,981.00,21,698,680030.00,
590051,SAKSOFT LTD ,B ,Q,220.00,223.60,214.95,219.65,223.60,219.80,72,2737,598007.00,
590056,SALONA COTSP,T ,Q,125.40,132.95,125.40,132.95,132.95,132.00,3,113,14268.00,
590062,ANDHRA SUGAR,B ,Q,627.05,634.05,600.90,628.20,628.20,628.70,285,9207,5740325.00,
590065,INDIA MOTOR ,B ,Q,1139.30,1139.30,1074.30,1096.45,1093.00,1139.60,169,624,685574.00,
590066,KCP LTD     ,B ,Q,144.00,147.40,140.00,140.45,140.45,145.70,635,45136,6455311.00,
590068,KHAITAN INDI,B ,Q,46.45,51.20,46.40,50.60,51.20,48.80,28,2976,142918.00,
590070,RADAAN MEDIA,B ,Q,2.62,2.62,2.62,2.62,2.62,2.75,5,880,2305.00,
590071,SUNDARAM FIN,T ,Q,1700.00,1785.00,1610.00,1738.60,1715.00,1874.55,161,60257,105305915.00,SA
590072,SUNDARAM BRK,B ,Q,612.00,612.00,612.00,612.00,612.00,605.20,17,277,169524.00,
590073,WHEELS INDIA,B ,Q,2209.90,2233.30,2124.00,2156.85,2199.00,2196.15,46,214,469177.00,
590075,LAMBODHARA T,B ,Q,67.80,68.45,65.00,65.35,65.55,65.50,77,4778,317831.00,
590078,MAITHAN ALL ,B ,Q,885.10,895.85,844.30,889.20,889.20,882.75,1242,33390,29294298.00,
590086,ORISSA MINE ,B ,Q,1830.00,1853.75,1825.00,1842.70,1842.70,1838.40,85,390,717367.00,
590095,GOLDBEES    ,E ,Q,2708.87,2722.00,2691.02,2712.86,2712.05,2705.84,82,458,1239742.00,
590096,LIQUIDBEES  ,E ,Q,999.99,1000.01,999.99,1000.01,1000.01,1000.01,755,680409,680410619.00,
590097,KOTAKGOLDETF,E ,Q,266.20,266.20,263.20,266.20,266.20,264.29,13,1125,297543.00,
590098,SBI GOLD ETS,E ,Q,2750.00,2752.00,2728.50,2752.00,2752.00,2739.95,34,244,669187.00,
590099,QUANTUM GOLD,E ,Q,1346.25,1348.95,1345.00,1348.95,1348.95,1344.60,4,17,22886.00,
590101,UTI GOLD ETF,E ,Q,2646.46,2700.00,2635.02,2693.07,2695.00,2646.46,36,1325,3545629.00,
590103,NIFTY BEES  ,B ,Q,1138.00,1146.60,1119.47,1137.63,1136.00,1134.60,146,3192,3631813.00,
590104,JUNIOR BEES ,B ,Q,310.00,311.97,307.70,310.93,309.67,310.80,31,521,161206.00,
590106,BANK BEES   ,B ,Q,2780.00,2814.00,2742.75,2759.60,2761.50,2774.00,25,106,295532.00,
590107,KOTAK PSU BK,B ,Q,370.00,372.00,362.70,365.06,364.00,368.90,24,290,107088.00,
590113,HNGSNG BEES ,E ,Q,3300.00,3700.00,3300.00,3700.00,3700.00,3198.50,4,4,13800.00,
590115,M50 ETF     ,B ,Q,105.00,107.50,105.00,106.15,106.80,106.95,7,24,2527.00,
590126,GRADIENTE   ,XT,Q,1.20,1.20,1.20,1.20,1.20,1.21,1,600,720.00,
590130,KANCO TEA   ,XT,Q,102.30,109.85,102.20,103.35,103.35,105.35,6,300,31223.00,
590134,MADRASFERT  ,B ,Q,46.55,47.80,41.45,42.45,42.45,46.05,1200,198696,8952750.00,
600180,HDFC BANK LT,A ,Q,2084.00,2162.40,2040.00,2054.55,2040.00,2072.75,816,1569215,3244994075.00,
600770,TATA CHEMICA,A ,Q,729.80,730.20,729.80,730.20,730.20,730.30,5,1097,800619.00,
700087,MUKUND CRPS ,F ,P,6.56,9.50,6.56,8.16,8.01,8.09,17,2098,15862.00,
700102,TGVSLPS     ,F ,P,8.16,8.16,8.15,8.15,8.15,8.50,2,142,1158.00,
700133,3DPLM       ,F ,P,67.80,70.00,67.80,67.85,67.85,67.85,11,3190,216384.00,
700134,VEDLRPS     ,F ,P,10.55,10.55,10.52,10.52,10.52,10.52,25,19583,206016.00,
717502,JSW NCPS    ,F ,P,8.81,8.95,8.81,8.87,8.87,8.86,11,4992,44111.00,
717503,ZEE NCPS    ,F ,P,9.98,10.04,9.98,10.04,10.04,9.97,7,645,6451.00,
800252,SGB2016I    ,G ,B,2795.00,2800.00,2795.00,2800.00,2800.00,2810.00,2,35,97925.00,
800254,SGBAUG24    ,G ,B,2868.00,2868.00,2854.00,2854.00,2854.00,2834.00,2,3,8576.00,
800258,SGB2016IIA  ,G ,B,2800.00,2800.00,2800.00,2800.00,2800.00,2790.00,2,7,19600.00,
800265,SGB2016IV   ,G ,B,2766.01,2766.01,2765.00,2765.00,2765.00,2806.00,3,10,27656.00,
800271,SGBOCT25A   ,G ,B,2899.99,2899.99,2899.99,2899.99,2899.99,2751.00,2,4,11599.00,
934847,1050TCFS19  ,F ,D,1100.00,1110.00,1100.00,1110.00,1110.00,1110.00,2,225,247550.00,
934868,RFL18H      ,F ,D,1845.00,1845.00,1842.00,1842.00,1842.00,1840.00,3,25,46080.00,
934883,11SREI18IV  ,F ,D,1059.11,1075.00,1059.11,1075.00,1075.00,1080.99,2,6,6402.00,
934909,1175SIFL18  ,F ,D,1039.10,1039.10,1039.10,1039.10,1039.10,1030.00,1,3,3117.00,
934914,12IIFLIV18  ,F ,D,1112.60,1127.10,1112.50,1127.10,1127.10,1109.80,3,200,222656.00,
934917,1075STF20   ,F ,D,1144.10,1147.00,1144.10,1145.19,1144.10,1150.00,7,860,985114.00,
934932,1152IIHF18  ,F ,D,1026.13,1026.28,1026.13,1026.28,1026.28,1026.10,4,178,182666.00,
934954,0ECL2019D   ,F ,D,1640.00,1640.00,1640.00,1640.00,1640.00,1630.00,1,10,16400.00,
934976,1116SREI19K ,F ,D,1006.00,1006.00,1006.00,1006.00,1006.00,1014.00,1,10,10060.00,
935016,12IIHFL2020 ,F ,D,1079.97,1079.97,1063.00,1063.01,1063.01,1061.11,4,106,112813.00,
935088,12ECL20I    ,F ,D,1051.20,1051.30,1051.20,1051.30,1051.30,1074.90,3,100,105125.00,
935114,0MFL20L     ,F ,D,1515.02,1515.02,1515.02,1515.02,1515.02,1510.30,1,100,151502.00,
935136,971STFC21   ,F ,D,1085.00,1085.00,1085.00,1085.00,1085.00,1075.00,4,210,227850.00,
935217,0MFL2021    ,F ,D,1432.02,1432.02,1432.02,1432.02,1432.02,1432.01,1,200,286404.00,
935234,1125MFL19H  ,F ,D,1056.00,1056.00,1056.00,1056.00,1056.00,1055.00,1,6,6336.00,
935288,1072SREI19F ,F ,D,1007.00,1007.00,1007.00,1007.00,1007.00,1015.00,1,50,50350.00,
935290,1125SREI19G ,F ,D,1110.00,1110.00,1110.00,1110.00,1110.00,1115.00,1,3,3330.00,
935292,0SREI19H    ,F ,D,1460.00,1460.00,1460.00,1460.00,1460.00,1450.00,1,25,36500.00,
935309,BLUENCDSR2  ,F ,D,10.02,10.02,10.02,10.02,10.02,10.00,1,16,160.00,
935310,BLUENCDSR3  ,F ,D,10.46,10.46,10.46,10.46,10.46,10.40,1,12,125.00,
935321,990IFCI24F  ,F ,D,1021.16,1022.00,1020.56,1020.56,1020.56,1022.42,5,500,510514.00,
935345,0MFL21      ,F ,D,1460.00,1460.00,1460.00,1460.00,1460.00,1460.00,1,10,14600.00,
935347,935IFCI20   ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,1014.00,4,218,221052.00,
935351,940IFCI25   ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1002.00,3,75,75750.00,
935365,0ECL20      ,F ,D,1311.01,1311.01,1311.01,1311.01,1311.01,1360.00,1,3,3933.00,
935375,125KFL2018E ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,1002.00,1,40,40000.00,
935383,849NTPC25   ,F ,D,13.75,13.75,13.60,13.60,13.60,13.60,79,147862,2012879.00,
935445,102SEFL18E  ,F ,D,1099.99,1099.99,1099.99,1099.99,1099.99,1032.00,1,5,5499.00,
935455,10SREI18    ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,1005.00,1,100,100500.00,
935461,1025SREI20  ,F ,D,1007.00,1007.00,1007.00,1007.00,1007.00,1010.00,1,50,50350.00,
935471,1125MMFL18  ,F ,D,1075.00,1075.00,1075.00,1075.00,1075.00,1000.01,1,90,96750.00,
935498,0MFL2018    ,F ,D,1240.00,1240.00,1240.00,1240.00,1240.00,1235.00,1,50,62000.00,
935502,0MFL2022    ,F ,D,1225.00,1225.00,1225.00,1225.00,1225.00,1225.00,1,30,36750.00,
935534,1075MFL18A  ,F ,D,1261.00,1265.00,1216.41,1265.00,1265.00,1261.00,4,20,25037.00,
935564,0KFL22H     ,F ,D,1200.00,1275.00,1200.00,1275.00,1275.00,1155.00,3,17,20550.00,
935578,714NHAI26   ,F ,D,1270.60,1270.60,1270.60,1270.60,1270.60,1060.20,1,100,127060.00,
935584,76NHAI31    ,F ,D,1166.00,1166.00,1162.80,1162.80,1162.80,1167.00,4,21,24450.00,
935588,9MFL19      ,F ,D,1001.33,1001.33,1001.33,1001.33,1001.33,997.00,1,27,27035.00,
935620,768IREDA36  ,F ,D,1127.00,1129.40,1127.00,1129.40,1129.40,1125.00,4,427,481296.00,
935642,764HUDCO31  ,F ,D,1118.50,1121.05,1118.50,1120.33,1121.05,1105.10,24,1903,2131342.00,
935664,739NHAI31A  ,F ,D,1136.00,1148.15,1136.00,1148.15,1148.15,1133.66,11,9271,10635131.00,
935674,769HUDCO31  ,F ,D,1121.00,1121.00,1121.00,1121.00,1121.00,1123.00,1,521,584041.00,
935690,764NABARD31 ,F ,D,1178.99,1179.00,1166.05,1172.83,1166.05,1179.09,12,573,672028.00,
935694,875MFL19    ,F ,D,995.55,995.55,995.55,995.55,995.55,996.98,1,297,295678.00,
935710,0MFL19A4    ,F ,D,1164.40,1164.40,1164.40,1164.40,1164.40,1135.20,1,68,79179.00,
935712,0MFL23A5    ,F ,D,1224.00,1224.00,1224.00,1224.00,1224.00,1121.02,3,297,363528.00,
935732,844MMFSL21  ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,978.05,1,100,100500.00,
935752,9MMFSL26    ,F ,D,1078.20,1078.20,1078.20,1078.20,1078.20,1078.10,4,190,204858.00,
935764,975KFL18    ,F ,D,985.00,988.00,980.00,988.00,988.00,985.00,7,225,221475.00,
935768,11KFL19A    ,F ,D,995.00,995.00,995.00,995.00,995.00,995.00,3,38,37810.00,
935786,957EHFL26   ,F ,D,1054.00,1054.00,1054.00,1054.00,1054.00,1060.00,3,250,263500.00,
935788,10EHFL26    ,F ,D,1098.00,1098.01,1098.00,1098.00,1098.00,1098.00,4,78,85644.00,
935814,930DHFL26B  ,F ,D,1063.90,1063.90,1060.00,1060.00,1060.00,1062.00,5,400,424795.00,
935820,0DHFL21B    ,F ,D,1100.00,1120.00,1100.00,1112.27,1112.27,1041.00,16,628,697032.00,
935824,0DHFL26B    ,F ,D,1065.00,1110.00,1065.00,1110.00,1110.00,1142.10,7,342,372775.00,
935832,910DHFL19B  ,F ,D,1022.20,1023.10,1022.20,1023.00,1023.00,1050.00,3,2006,2051438.00,
935836,915DHFL21B  ,F ,D,1040.25,1040.25,1040.25,1040.25,1040.25,1045.13,1,25,26006.00,
935856,865IBHFL26  ,F ,D,1011.00,1011.00,1011.00,1011.00,1011.00,1010.00,1,7,7077.00,
